,processed,id
3596,mocha instant coffee,4803
3053,mochiko sweet rice flmy,4804
6849,moist coconut,4805
9717,mojito mix,4806
10864,molass,4807
11223,mole,4808
7404,molly mcbutter,4809
6269,momokawa diamond sake,4810
7517,monkfish,4811
7515,monkfish steak,4811
7514,monkfish fillet,4811
8113,montasio cheese,4812
921,monterey jack and colby cheese,4813
1763,monterey jack cheese,4814
3527,monterey jack cheese cube,4815
1105,monterey jack pepper cheese,4816
11138,montrachet,4817
5006,montreal chicken seasoning,4818
1915,montreal roasted garlic chicken seasoning,4819
1885,montreal steak seasoning,4820
1937,montrealsteak seasoning,4821
5888,moo shu pancake,4822
11430,moose,4823
11061,morel,4824
2045,mori-nu firm lite tofu,4825
7101,moroccan seasoning,4826
11173,mortadella,4827
5367,morton lite salt,4828
2266,morton nature seasons seasoning blend,4829
3422,morton tender quick salt,4830
10295,mostaccioli noodle,4831
9529,mostaccioli pastum,4832
7669,mountain bread,4833
6528,mountain dew soda,4834
9769,mountain pepper,4835
224,part-skim mozzarella cheese,4836
213,fresh mozzarella ball,4836
214,light mozzarella cheese,4836
223,mozzarella,4836
222,mozzarella cheese,4836
221,mozzarella cheese cube,4836
215,mozzarella-provolone cheese blend,4836
234,buffalo mozzarella,4836
217,smoked mozzarella cheese,4836
219,vegan mozzarella cheese,4836
220,soy mozzarella cheese,4836
202,shredded mozzarella cheese,4836
208,parmesan and mozzarella pasta sauce,4836
211,low-moisture part-skim mozzarella cheese,4836
207,fresh mozzarella cheese ball,4836
206,milk shredded mozzarella cheese,4836
232,capicola-mozzarella roll,4836
231,pre-shredded mozzarella cheese,4836
229,whole milk mozzarella,4836
205,shredded low-moisture part-skim mozzarella cheese,4836
228,fresh mozzarella cheese,4836
227,mozzarella string cheese,4836
204,marinated fresh mozzarella balls in oil,4836
210,part-skim mozzarella string cheese,4836
225,mozzarella-parmesan cheese blend,4836
209,fresh smoked mozzarella cheese ball,4836
2744,mrs richardson's caramel topping,4837
11558,msg,4838
9442,muenster cheese,4839
11465,muesli,4840
11049,muffin,4841
11007,mulberry,4842
6898,mulling spice,4843
10737,multi-bran chex,4844
10274,multi-grain bread,4845
7260,multi-grain cereal,4846
7118,multi-grain cracker,4847
7358,multi-grain flmy,4848
6581,multi-grain hamburger bun,4849
1956,multi-grain hot cereal,4850
10692,multi-grain penne,4851
6939,multi-grain roll,4852
7140,multi-grain spaghettus,4853
4137,multicolored sugar nonpareil,4854
8393,multigrain bread,4855
7022,mung bean,4856
6604,mung bean noodle,4857
6182,mung bean sprout,4858
10662,mung dal,4859
9158,muscat wine,4860
11318,muscatel,4861
8236,muscovado sugar,4862
10898,mushroom,4863
613,mushroom and green pepper spaghetti sauce,4864
3744,mushroom beef gravy,4865
8994,mushroom broth,4866
8283,mushroom cap,4867
10845,mushroom gravy,4868
4872,mushroom gravy mix,4869
10191,mushroom liquid,4870
9209,mushroom piece,4871
9376,mushroom soup,4872
5088,mushroom soup mix,4873
10698,mushroom stem,4874
3075,mushroom stems and piece,4875
9074,mushroom stock,4876
7334,mushroom tortellini,4877
10938,muskmelon,4878
11414,mussel,4879
8374,mustard,4880
9036,mustard green,4881
8352,mustard oil,4882
9137,mustard powder,4883
9613,mustard seed,4884
3489,mutton stock cube,4885
3490,mutton chop,4885
3491,mutton neck,4885
3492,mutton shank,4885
3493,mutton shoulder,4885
3496,mutton,4885
3488,mutton bone,4885
3494,mutton rib,4885
3495,mutton stock,4885
8349,naan bread,4886
10064,nacho cheese,4887
4709,nacho cheese dip,4888
2825,nacho cheese dorito,4889
3457,nacho cheese soup,4890
7350,nacho chip,4891
10684,nam pla,4892
7007,nanami togarashi,4893
8594,napa cabbage,4894
4388,napa cabbage leaf,4895
11610,nashi,4896
7875,nasturtium leaf,4897
9846,nasturtium petal,4898
8033,natural almond,4899
8622,natural applesauce,4900
9245,natural bran,4901
6275,natural cane sugar,4902
8526,natural yoghurt,4903
7657,nature's season,4904
8147,navel orange,4905
2630,"navel orange, juice of",4906
4821,navy bean,4907
4282,neapolitan ice cream,4908
10994,nectarine,4909
994,nestl butterscotch morsel,4910
1404,nestl chocolate morsel,4911
910,nestl premier white morsel,4912
10914,nettle,4913
5576,neufchatel cheese,4914
2348,new england clam chowder,4915
3303,new mexico green chily,4916
3826,new mexico pepper,4917
8126,new potato,4918
2787,new york strip steak,4919
5679,newburg sauce mix,4920
9782,nicoise olife,4921
8164,nicoise olive,4922
8273,nigella seed,4923
4629,nilla wafer crumb,4924
7331,niter kebbeh,4925
6465,no yolk noodle,4926
1559,no yolks egg noodle substitute,4927
5119,no-added-salt tomato paste,4928
9926,no-bean chili,4929
6241,no-boil lasagna noodle,4930
10312,non-alcoholic beer,4931
4401,non-creamy horseradish,4932
3039,non-dairy beverage,4933
4660,non-dairy chocolate chip,4934
5911,non-dairy coffee creamer,4935
5893,non-dairy milk substitute,4936
3116,non-dairy powdered coffee creamer,4937
5460,non-dairy whipped topping,4938
4229,non-dairy whipping cream,4939
8009,non-hydrogenated margarine,4940
6391,non-hydrogenated vegan margarine,4941
10765,non-iodized salt,4942
11439,non-pareil,4943
11032,nonpareil,4944
1929,nonstick baking spray,4945
4313,nonstick spray coating,4946
6617,noodle,4947
4098,noodles and sauce,4948
11425,nopale,4949
11373,nopalito,4950
4648,nori goma furikake,4951
5071,nori sushi sheet,4952
692,northwest triple berry preserve,4953
11479,norus,4954
10933,nu-salt,4955
6106,nuoc cham sauce,4956
9779,nuoc nam,4957
11075,nut,4958
10067,nut butter,4959
9871,nut oil,4960
3321,nut quick bread mix,4961
11005,nutella,4962
11582,nutmeat,4963
11144,nutmeg,4964
11330,nutrasweet,4965
1939,nutri flour blend,4966
5631,o'brien frozen potato,4967
10409,o'brien potato,4968
3873,oat,4969
8959,oat bran,4970
5092,oat bran flmy,4971
2770,oat bran hot cereal,4972
9017,oat flmy,4973
9960,oat milk,4974
8748,oatmeal,4975
10513,oatmeal bread,4976
4867,oatmeal cookie mix,4977
7727,oatmeal cookies,4978
3363,oatmeal squares cereal,4979
7487,oatnut bread,4980
366,oats and honey crunchy granola bar,4981
10354,oaxaca cheese,4982
3705,ocean perch fillet,4983
11544,octopu,4984
6137,of fresh mint,4985
3753,ohydrate baking mix,4986
10895,oil,4987
7376,oil substitute,4988
4661,oil-cured black olife,4989
5228,oil-cured black olive,4990
4403,oil-cured green olife,4991
7977,oil-cured olife,4992
11450,okara,4993
11026,okra,4994
8021,okra pod,4995
848,old bay seasoning,4996
3925,old english cheese,4997
5952,old fashioned oat,4998
5807,old-fashioned oat,4999
8411,old-fashioned oatmeal,5000
11557,oleo,5001
9128,olife,5002
11220,olive,5003
10575,olive bread,5004
8756,olive juice,5005
541,garlic balsamic & olive oil diced tomato,5006
560,garlic-infused olive oil,5006
561,olive oil vinaigrette,5006
562,italian olive oil,5006
564,garlic olive oil,5006
559,virgin olive oil,5006
565,basil olive oil,5006
566,lemon-infused olive oil,5006
567,lemon olive oil,5006
568,olive oil,5006
563,spanish olive oil,5006
558,light olive oil,5006
556,pure olive oil,5006
540,goat cheese packed in olive oil and basil,5006
555,lite olive oil,5006
553,chili olive oil,5006
551,olive oil spread,5006
549,mackerel in olive oil,5006
548,sun-dried tomato olive oil,5006
547,tuna in olive oil,5006
546,light virgin olive oil,5006
545,light tuna in olive oil,5006
543,garlic and olive oil pasta roni,5006
542,roasted garlic and olive oil couscou,5006
557,raspberry olive oil,5006
552,olive oil margarine,5006
544,rosemary and olive oil ,5006
9521,olive salad,5007
10350,olive spread,5008
6340,olives in brine,5009
10569,onion,5010
3187,onion and garlic crouton,5011
2523,onion and garlic powder,5012
937,onion and herb seasoning,5013
2198,onion and mushroom soup mix,5014
10302,onion bagel,5015
5045,onion dip,5016
4590,onion dip mix,5017
9063,onion flake,5018
4915,onion gravy mix,5019
6655,onion hamburger bun,5020
8637,onion juice,5021
950,onion mushroom dry soup mix,5022
7426,onion paste,5023
4588,onion powder,5024
10660,onion ring,5025
2148,onion roasted garlic soup mix,5026
7250,onion roll,5027
8982,onion salt,5028
8270,onion seed,5029
7445,onion skin,5030
8045,onion soup,5031
3733,onion soup base,5032
907,onion soup mix,5033
7677,onion top,5034
10044,onion white,5035
10815,opal basil,5036
2559,open pit barbecue sauce,5037
7521,orange,5038
5857,orange bell pepper,5039
7102,orange bitter,5040
4786,orange blossom honey,5041
6817,orange blossom water,5042
6850,orange brandy,5043
2893,orange breakfast drink mix,5044
7185,orange craisin,5045
9013,orange curacao,5046
8820,orange curd,5047
6399,orange dried cranberry,5048
1508,orange drink mix,5049
7820,orange essence,5050
9281,orange extract,5051
5793,orange flower water,5052
6318,orange food coloring,5053
5373,orange gelatin,5054
6351,orange gelatin mix,5055
8870,orange jell-o,5056
4066,orange jelly powder,5057
5151,orange juice,5058
5782,orange juice concentrate,5059
7204,orange lentil,5060
9165,orange liqueur,5061
4259,orange marmalade,5062
10138,orange oil,5063
9291,orange peel,5064
2672,orange pekoe tea bag,5065
7049,orange pepper,5066
7786,orange pulp,5067
9126,orange rind,5068
6769,orange rind twist,5069
8952,orange roughy,5070
4325,orange roughy fillet,5071
8168,orange section,5072
8289,orange sherbet,5073
8497,orange slice,5074
4617,orange slice candy,5075
8084,orange slouse,5076
8736,orange soda,5077
7312,orange sorbet,5078
3417,orange spice tea bag,5079
967,orange spread,5080
7592,orange sprinkle,5081
10381,orange squash,5082
7142,orange strip,5083
2894,orange sweet bell pepper,5084
3844,orange sweet potato,5085
7704,orange syrup,5086
10200,orange twist,5087
7921,orange wedge,5088
954,orange yogurt,5089
8977,orange zest,5090
2042,"orange, juice and rind of",5091
2235,"orange, juice and zest of",5092
5921,"orange, juice of",5093
5859,"orange, rind of",5094
5594,"orange, zest of",5095
7438,orange-grapefruit juice,5096
9669,orange-infused vodka,5097
8462,orange-mango juice,5098
7355,orangeing,5099
1411,"oranges, juice and rind of",5100
1800,"oranges, juice and zest of",5101
5716,"oranges, juice of",5102
3995,"oranges, rind of",5103
6809,"oranges, zest of",5104
11576,orecchiette,5105
11063,oregano,5106
9571,oregano flake,5107
9220,oregano leaf,5108
8320,oregano sprig,5109
6073,oreo cookie crumb,5110
1912,oreo cookie pie crust,5111
5494,oreo cookies,5112
2979,oreo double stuff cookies,5113
8902,orgeat syrup,5114
2883,oriental instant ramen noodle,5115
962,oriental ramen noodle soup mix,5116
6799,oriental sesame oil,5117
11203,origanum,5118
4650,ortega green chily,5119
4053,ortega taco seasoning,5120
11265,orzo,5121
8914,orzo pastum,5122
5230,other dried fruit,5123
10352,other seasoning,5124
11384,ouzo,5125
11406,ovaltine,5126
4495,oven cooking bag,5127
4645,oven-roasted deli chicken,5128
1577,oven-roasted turkey breast,5129
7042,ox tongue,5130
3795,oxo beef cube,5131
11172,oxtail,5132
6260,oyster,5133
10699,oyster cracker,5134
8507,oyster liquor,5135
6994,oyster mushroom,5136
8988,oyster sauce,5137
5638,pace picante sauce,5138
4099,packaged coleslaw mix,5139
9333,pak chous,5140
10012,pale ale,5141
10460,palm oil,5142
10524,palm sugar,5143
9978,pan dripping,5144
10777,pan juice,5145
5509,panang curry paste,5146
11421,pancake,5147
10476,pancake batter,5148
8630,pancake syrup,5149
11374,pancettum,5150
9991,panch phoron,5151
9783,pandan extract,5152
7098,pandan leaf,5153
8730,paneer cheese,5154
11392,panettone,5155
10145,panini bread,5156
11555,panir,5157
9010,panko breadcrumb,5158
11390,papaya,5159
10711,papaya nectar,5160
7593,papaya seed,5161
11638,paper,5162
4791,paper baking cup,5163
7075,paper cup,5164
7688,paper towel,5165
11015,pappadam,5166
9686,pappardelle pastum,5167
11122,paprika,5168
9687,paprika paste,5169
8764,paraffin wax,5170
4599,paraffin wax block,5171
10796,parboiled rice,5172
10090,parchment paper,5173
7377,parkay margarine,5174
10748,parma ham,5175
2074,parma rosa sauce mix,5176
4980,parmesan,5177
938,parmesan asiago and romano cheese blend,5178
6229,parmesan breadcrumb,5179
3288,parmesan cheese,5180
8654,parmesan rind,5181
5965,parmesan-romano cheese mix,5182
11204,parmigiano,5183
8114,parmigiano-reggiano cheese,5184
11002,parsley,5185
9108,parsley flake,5186
6990,parsley root,5187
8966,parsley sprig,5188
9891,parsley stem,5189
11315,parsnip,5190
6094,part-skim ricotta cheese,5191
11200,partridge,5192
7806,partridge breast,5193
11496,passatum,5194
8412,passion fruit,5195
6824,passion fruit juice,5196
3913,passion fruit nectar,5197
4331,passion fruit pulp,5198
5794,passion fruit puree,5199
5345,passion fruit syrup,5200
7662,passionfruit syrup,5201
6965,pasta dough,5202
10415,pasta noodle,5203
8813,pasta roni,5204
181,prego spaghetti sauce,5205
180,pasta sauce,5205
172,prego chunky mushroom & diced tomato spaghetti sauce,5205
173,prego pasta sauce,5205
175,prego ricotta and parmesan sauce,5205
8112,pasta shell,5206
5196,pasteurized liquid egg-white,5207
11178,pastina,5208
11397,pastrami,5209
969,pastry crust,5210
8657,pastry dough,5211
8566,pastry flmy,5212
951,pastry for a double-crust pie,5213
612,pastry for double crust pie,5214
1324,pastry for double-crust deep dish pie,5215
2552,pastry for double-crust pie,5216
3011,pastry for single-crust pie,5217
7900,pastry shell,5218
8467,pastum,5219
11599,pati,5220
10095,patty shell,5221
10682,pattypan squash,5222
11181,pawpaw,5223
7182,pea,5224
8503,pea pod,5225
5597,pea protein powder,5226
9470,pea shoot,5227
7800,pea tendril,5228
10975,peach,5229
4082,peach baby food,5230
9805,peach brandy,5231
7504,peach chutney,5232
9067,peach gelatin,5233
2408,peach gelatin mix,5234
2645,peach halves in syrup,5235
5234,peach ice cream,5236
8410,peach jam,5237
7668,peach jell-o,5238
7976,peach juice,5239
8089,peach liqueur,5240
9577,peach nectar,5241
5437,peach pie filling,5242
10644,peach preserve,5243
9085,peach puree,5244
10371,peach salsa,5245
9086,peach schnapp,5246
8560,peach slice,5247
1961,peach slices in heavy syrup,5248
3179,peach slices in juice,5249
2763,peach slices in syrup,5250
10630,peach syrup,5251
7428,peach vodka,5252
7754,peach wine,5253
4720,peach yogurt,5254
3544,peaches in heavy syrup,5255
4863,peaches in juice,5256
3622,peaches in light syrup,5257
10459,peameal bacon,5258
11455,peanut,5259
8437,peanut brittle,5260
2386,peanut butter,5261
941,peanut butter and milk chocolate chip,5262
2252,peanut butter captain crunch cereal,5263
6289,peanut butter chip,5264
4070,peanut butter cookie,5265
3317,peanut butter cookie dough,5266
3506,peanut butter cookie mix,5267
5462,peanut butter cookies,5268
3388,peanut butter cup,5269
2874,peanut butter cup ature,5270
5423,peanut butter frosting,5271
4081,peanut butter kiss,5272
3866,peanut butter morsel,5273
3426,peanut butter sandwich cookie,5274
2380,peanut butter sandwich cookies,5275
8976,peanut oil,5276
7952,peanut sauce,5277
5508,peanut sauce mix,5278
11322,peapod,5279
3834,pear,5280
6821,pear baby food,5281
10373,pear brandy,5282
9777,pear half,5283
2272,pear halves in natural juice,5284
8737,pear juice,5285
10491,pear liqueur,5286
10625,pear nectar,5287
7769,pear syrup,5288
9823,pear vodka,5289
9277,pearl barley,5290
7058,pearl onion,5291
8645,pearl tapioca,5292
2621,pears in heavy syrup,5293
2766,pears in light syrup,5294
6149,peas and carrot,5295
2537,peas and pearl onion,5296
7468,peasant bread,5297
11076,pecan,5298
4200,pecan cake frosting,5299
7434,pecan chip,5300
9441,pecan half,5301
7380,pecan meal,5302
8224,pecan nut,5303
9403,pecan piece,5304
6958,pecan sandy,5305
5257,pecan shortbread cookies,5306
8790,pecorino cheese,5307
5884,pecorino pepato cheese,5308
6417,pecorino romano cheese,5309
6406,pectic enzyme powder,5310
11175,pectin,5311
4596,peeled tomato,5312
7771,penne,5313
9232,penne pastum,5314
10752,penne rigate,5315
11486,pepita,5316
7599,peppadew pepper,5317
9674,peppar vodka,5318
11016,pepper,5319
10566,pepper bacon,5320
8428,pepper jelly,5321
7452,pepper ring,5322
10831,pepper sauce,5323
10988,peppercorn,5324
9359,peppercorn blend,5325
11398,peppermint,5326
9903,peppermint candy,5327
8891,peppermint extract,5328
4451,peppermint ice cream,5329
7777,peppermint leaf,5330
7520,peppermint oil,5331
8890,peppermint oreo,5332
3518,peppermint patty,5333
9902,peppermint schnapp,5334
4689,peppermint stick candy,5335
7346,peppermint syrup,5336
4122,peppermint tea bag,5337
8805,pepperoncini pepper,5338
3923,pepperoncini pepper juice,5339
7297,pepperoni,5340
9540,pepperoni slice,5341
8830,pepperoni slouse,5342
11267,pepsi,5343
11261,perch,5344
7825,perch fillet,5345
359,perdue short cuts roasted carved chicken breast,5346
11573,peri-perus,5347
11299,pernod,5348
11307,persimmon,5349
10645,persimmon pulp,5350
8943,pesto sauce,5351
3696,pesto sauce mix,5352
7117,pet milk,5353
6461,petit beurre biscuit,5354
11310,pheasant,5355
3538,pheasant breast,5356
9276,phyllo dough,5357
8702,phyllo pastry,5358
6388,phyllo pastry sheet,5359
10758,piave cheese,5360
9930,picante salsa,5361
9230,picante sauce,5362
9635,pickapeppa sauce,5363
7332,pickerel fillet,5364
1973,indian spicy mango pickle,5365
1971,pickled jalapeno pepper juice,5365
2008,kosher pickle,5365
2039,pickle,5365
1972,pickled hot red chily,5365
2020,gherkin pickle,5365
1981,sliced kosher pickle,5365
1980,dill pickle cube,5365
1979,pickled garlic clove,5365
1978,pickled green chily,5365
1977,dill pickle spear,5365
1975,pickled sweet red pepper,5365
2007,pickled radish,5365
1974,hot pickled banana pepper,5365
2006,pickled cabbage,5365
1976,pickled sweet pepper,5365
1983,baby dill pickle,5365
1984,chinese mustard pickle,5365
1999,kosher dill pickle,5365
2000,sour dill pickle,5365
2001,pickled hot pepper,5365
1996,pickled jalapeno chily,5365
2002,pickled pearl onion,5365
1995,dill pickle slice,5365
1994,pickled ginger liquid,5365
